rowNumber,carrierName,contactName,portLabel,normalizedPortLabel,dbOfficeId,dbOfficeName,reviewReason,sourcesChecked,currentSuggestions
6296,TLPL,AJAY Jagtap,Dhaka,DHAKA,adb2662a-0eb7-42d3-b43f-f634515252f5,Mumbai,"Official UN/LOCODE lists Dhaka as an inland city/airport-style location, not as a seaport. Keep this out of automatic seaport mapping unless there is an explicit operational rule to map Dhaka traffic via a specific gateway port.",https://service.unece.org/trade/locode/bd.htm,"[{""code"":""JPOSA"",""name"":""(JPOSA) Osaka"",""cityName"":""Osaka"",""countryName"":""Japan"",""score"":56,""rationale"":""Alias \""OSAKA\"" is a partial text match.""},{""code"":""SNDKR"",""name"":""(SNDKR) Dakar"",""cityName"":""Dakar"",""countryName"":""Senegal"",""score"":56,""rationale"":""Alias \""DAKAR\"" is a partial text match.""}]"
6307,TLPL,AJAY Jagtap,Icd Dhaka,ICD DHAKA,adb2662a-0eb7-42d3-b43f-f634515252f5,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6344,TLPL,AJAY Jagtap,Pekan Baru,PEKAN BARU,adb2662a-0eb7-42d3-b43f-f634515252f5,Mumbai,"Official UN/LOCODE lists Pekanbaru, Sumatra with airport function only, not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/id.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
6407,Transasia,Prashant Pachigar,Riyadh,RIYADH,ddb0bf54-eeb4-4236-a412-ba15bcfd6235,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6458,Transvision,Sayan Bhowmik,Icd Dhaka,ICD DHAKA,694a3c4e-6707-4ea6-86ac-abc47c62eb0d,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6477,Transworld,Simanchal DAS JI,Icd Dhaka,ICD DHAKA,2d78a1a2-2f19-479b-b77e-4e914b7e8df4,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6530,Unifeeder,Aaditya,Canton Island,CANTON ISLAND,7dc65f57-5b43-461c-bd57-71d09f1e9d75,Mumbai,"Official UN/LOCODE lists Canton Island with airport function only, not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/ki.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
6596,Unifeeder,Aaditya,Riyadh,RIYADH,7dc65f57-5b43-461c-bd57-71d09f1e9d75,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6703,WHL,Sutej,Fujian,FUJIAN,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE lists multiple Fujian province locations, including separate Fuzhou and Xiamen entries with port function 1. Province-only label does not identify a single canonical seaport, so keep it out of automatic mapping.",https://service.unece.org/trade/locode/cn.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,"[{""code"":""CNFZH"",""name"":""(CNFZH) Fuzhou"",""cityName"":""Fuzhou"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""FUZHOU MAWEI FUJIAN\"" is a partial text match.""},{""code"":""CNXMN"",""name"":""(CNXMN) Xiamen"",""cityName"":""Xiamen"",""countryName"":""China"",""score"":84,""rationale"":""Alias \""XIAMEN FUJIAN\"" is a partial text match.""}]"
6730,WHL,Sutej,Icd Dhaka,ICD DHAKA,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE references point to Kamalapur/Dhaka rather than a seaport, and this label reads like an inland container depot workflow. Avoid forcing a seaport mapping from an ICD-style label.",https://service.unece.org/trade/locode/bd.htm | https://service.unece.org/trade/uncefact/vocabulary/unlocode-bd/,[]
6767,WHL,Sutej,Mexico City,MEXICO CITY,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE lists Ciudad de Mexico with rail, road, airport, postal, and multimodal functions, but not port function 1. Keep this out of automatic seaport mapping.",https://service.unece.org/trade/locode/mx.htm | https://service.unece.org/trade/locode/Service/LocodeColumn.htm,[]
6768,WHL,Sutej,Mexico City/Pantaco,MEXICO CITY PANTACO,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE distinguishes Ciudad de Mexico and Pantaco as separate inland entries rather than a single seaport name. The composite label does not identify one canonical seaport, so keep it out of automatic mapping.",https://service.unece.org/trade/locode/mx.htm,[]
6776,WHL,Sutej,Nanchang,NANCHANG,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE lists Nanchang as an inland city/airport-style location, not a seaport. Keep it out of automatic seaport mapping.",https://service.unece.org/trade/locode/cn.htm,[]
6807,WHL,Sutej,Riyadh,RIYADH,c03ca41f-73a1-471a-b844-37cd9c546075,Mumbai,"Official UN/LOCODE lists Riyadh as an airport location (SA RUH) and separately as Riyadh Dry Port (SA RYP), not as a seaport. Keep this out of automatic seaport mapping unless the business explicitly wants dry-port handling.",https://service.unece.org/trade/locode/sa.htm,[]
6884,Winasia Maritime Pvt Ltd,JAI Sankar Nadar,Dhaka,DHAKA,6af1ab15-8093-4331-bfbe-7080340f316c,Mumbai,"Official UN/LOCODE lists Dhaka as an inland city/airport-style location, not as a seaport. Keep this out of automatic seaport mapping unless there is an explicit operational rule to map Dhaka traffic via a specific gateway port.",https://service.unece.org/trade/locode/bd.htm,"[{""code"":""JPOSA"",""name"":""(JPOSA) Osaka"",""cityName"":""Osaka"",""countryName"":""Japan"",""score"":56,""rationale"":""Alias \""OSAKA\"" is a partial text match.""},{""code"":""SNDKR"",""name"":""(SNDKR) Dakar"",""cityName"":""Dakar"",""countryName"":""Senegal"",""score"":56,""rationale"":""Alias \""DAKAR\"" is a partial text match.""}]"
7072,ZIM,Shobha Rawal,Nanchang,NANCHANG,fc22b2de-c3d5-4afc-b0af-e3578bd29e02,Mumbai,"Official UN/LOCODE lists Nanchang as an inland city/airport-style location, not a seaport. Keep it out of automatic seaport mapping.",https://service.unece.org/trade/locode/cn.htm,[]
7246,Efficient Marine Services LLP,Chetan RANE,Belde,BELDE,55ddb77c-b054-4eb2-8c99-ba13744950f9,Mumbai,No clean official seaport match was confirmed from the sources checked. Keep unresolved until an explicit operational mapping is provided.,https://service.unece.org/trade/locode/lb.htm,[]
